customer_id;customer_name;segment;country;city;state;postal_code;region
JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;28205;South
KH-16630;Ken Heidel;Corporate;United States;Charlotte;North Carolina;28205;South
LH-16750;Larry Hughes;Consumer;United States;Charlotte;North Carolina;28205;South
MB-18085;Mick Brown;Consumer;United States;Charlotte;North Carolina;28205;South
PS-19045;Penelope Sewall;Home Office;United States;Charlotte;North Carolina;28205;South
RB-19795;Ross Baird;Home Office;United States;Charlotte;North Carolina;28205;South
RH-19555;Ritsa Hightower;Consumer;United States;Charlotte;North Carolina;28205;South
RS-19765;Roland Schwarz;Corporate;United States;Charlotte;North Carolina;28205;South
TT-21460;Tonja Turnell;Home Office;United States;Charlotte;North Carolina;28205;South
AS-10090;Adam Shillingsburg;Consumer;United States;Charlottesville;Virginia;22901;South
TW-21025;Tamara Willingham;Home Office;United States;Charlottesville;Virginia;22901;South
CA-12265;Christina Anderson;Consumer;United States;Chattanooga;Tennessee;37421;South
CS-12175;Charles Sheldon;Corporate;United States;Chattanooga;Tennessee;37421;South
JL-15175;James Lanier;Home Office;United States;Chattanooga;Tennessee;37421;South
KB-16240;Karen Bern;Corporate;United States;Chattanooga;Tennessee;37421;South
TT-21070;Ted Trevino;Consumer;United States;Chattanooga;Tennessee;37421;South
ZD-21925;Zuschuss Donatelli;Consumer;United States;Chattanooga;Tennessee;37421;South
AI-10855;Arianne Irving;Consumer;United States;Chesapeake;Virginia;23320;South
CC-12220;Chris Cortes;Consumer;United States;Chesapeake;Virginia;23320;South
CK-12325;Christine Kargatis;Home Office;United States;Chesapeake;Virginia;23320;South
EG-13900;Emily Grady;Consumer;United States;Chesapeake;Virginia;23320;South
KD-16495;Keith Dawkins;Corporate;United States;Chesapeake;Virginia;23320;South
MM-17920;Michael Moore;Consumer;United States;Chesapeake;Virginia;23320;South
ND-18460;Neil Ducich;Corporate;United States;Chesapeake;Virginia;23320;South
NF-18385;Natalie Fritzler;Consumer;United States;Chesapeake;Virginia;23320;South
RF-19840;Roy Französisch;Consumer;United States;Chesapeake;Virginia;23320;South
TT-21070;Ted Trevino;Consumer;United States;Chesapeake;Virginia;23320;South
AA-10645;Anna Andreadi;Consumer;United States;Chester;Pennsylvania;19013;East
AH-10075;Adam Hart;Corporate;United States;Chester;Pennsylvania;19013;East
JO-15550;Jesus Ocampo;Home Office;United States;Chester;Pennsylvania;19013;East
MH-18115;Mick Hernandez;Home Office;United States;Chester;Pennsylvania;19013;East
MA-17995;Michelle Arnett;Home Office;United States;Cheyenne;Wyoming;82001;West
AB-10600;Ann Blume;Corporate;United States;Chicago;Illinois;60623;Central
AF-10870;Art Ferguson;Consumer;United States;Chicago;Illinois;60610;Central
AG-10765;Anthony Garverick;Home Office;United States;Chicago;Illinois;60623;Central
AG-10900;Arthur Gainer;Consumer;United States;Chicago;Illinois;60623;Central
AH-10195;Alan Haines;Corporate;United States;Chicago;Illinois;60623;Central
AH-10585;Angele Hood;Consumer;United States;Chicago;Illinois;60623;Central
AS-10090;Adam Shillingsburg;Consumer;United States;Chicago;Illinois;60653;Central
AT-10735;Annie Thurman;Consumer;United States;Chicago;Illinois;60653;Central
BB-11545;Brenda Bowman;Corporate;United States;Chicago;Illinois;60623;Central
BD-11500;Bradley Drucker;Consumer;United States;Chicago;Illinois;60653;Central
BF-11170;Ben Ferrer;Home Office;United States;Chicago;Illinois;60623;Central
BH-11710;Brosina Hoffman;Consumer;United States;Chicago;Illinois;60653;Central
BK-11260;Berenike Kampe;Consumer;United States;Chicago;Illinois;60610;Central
BM-11575;Brendan Murry;Corporate;United States;Chicago;Illinois;60653;Central
BN-11470;Brad Norvell;Corporate;United States;Chicago;Illinois;60623;Central
BP-11050;Barry Pond;Corporate;United States;Chicago;Illinois;60623;Central
BP-11185;Ben Peterman;Corporate;United States;Chicago;Illinois;60623;Central
BS-11665;Brian Stugart;Consumer;United States;Chicago;Illinois;60623;Central
CA-12265;Christina Anderson;Consumer;United States;Chicago;Illinois;60610;Central
CB-12415;Christy Brittain;Consumer;United States;Chicago;Illinois;60653;Central
CB-12415;Christy Brittain;Consumer;United States;Chicago;Illinois;60610;Central
CC-12220;Chris Cortes;Consumer;United States;Chicago;Illinois;60653;Central
CC-12670;Craig Carreira;Consumer;United States;Chicago;Illinois;60610;Central
CK-12595;Clytie Kelty;Consumer;United States;Chicago;Illinois;60653;Central
CL-11890;Carl Ludwig;Consumer;United States;Chicago;Illinois;60623;Central
CM-12190;Charlotte Melton;Consumer;United States;Chicago;Illinois;60623;Central
CM-12385;Christopher Martinez;Consumer;United States;Chicago;Illinois;60610;Central
CR-12730;Craig Reiter;Consumer;United States;Chicago;Illinois;60610;Central
CS-11845;Cari Sayre;Corporate;United States;Chicago;Illinois;60623;Central
CS-11950;Carlos Soltero;Consumer;United States;Chicago;Illinois;60610;Central
CS-12250;Chris Selesnick;Corporate;United States;Chicago;Illinois;60623;Central
CS-12400;Christopher Schild;Home Office;United States;Chicago;Illinois;60623;Central
CV-12295;Christina VanderZanden;Consumer;United States;Chicago;Illinois;60653;Central
CY-12745;Craig Yedwab;Corporate;United States;Chicago;Illinois;60610;Central
DB-13060;Dave Brooks;Consumer;United States;Chicago;Illinois;60653;Central
DD-13570;Dorothy Dickinson;Consumer;United States;Chicago;Illinois;60610;Central
DK-12985;Darren Koutras;Consumer;United States;Chicago;Illinois;60610;Central
DK-13225;Dean Katz;Corporate;United States;Chicago;Illinois;60653;Central
DL-13315;Delfina Latchford;Consumer;United States;Chicago;Illinois;60653;Central
DP-13000;Darren Powers;Consumer;United States;Chicago;Illinois;60610;Central
DP-13165;David Philippe;Consumer;United States;Chicago;Illinois;60610;Central
DR-12880;Dan Reichenbach;Corporate;United States;Chicago;Illinois;60623;Central
DR-12940;Daniel Raglin;Home Office;United States;Chicago;Illinois;60610;Central
EA-14035;Erin Ashbrook;Corporate;United States;Chicago;Illinois;60623;Central
EB-13840;Ellis Ballard;Corporate;United States;Chicago;Illinois;60623;Central
EB-13930;Eric Barreto;Consumer;United States;Chicago;Illinois;60653;Central
EG-13900;Emily Grady;Consumer;United States;Chicago;Illinois;60623;Central
EH-13765;Edward Hooks;Corporate;United States;Chicago;Illinois;60623;Central
EK-13795;Eileen Kiefer;Home Office;United States;Chicago;Illinois;60610;Central
EP-13915;Emily Phan;Consumer;United States;Chicago;Illinois;60653;Central
EP-13915;Emily Phan;Consumer;United States;Chicago;Illinois;60610;Central
FC-14335;Fred Chung;Corporate;United States;Chicago;Illinois;60610;Central
FH-14350;Fred Harton;Consumer;United States;Chicago;Illinois;60623;Central
FO-14305;Frank Olsen;Consumer;United States;Chicago;Illinois;60623;Central
GG-14650;Greg Guthrie;Corporate;United States;Chicago;Illinois;60623;Central
GH-14410;Gary Hansen;Home Office;United States;Chicago;Illinois;60653;Central
GH-14665;Greg Hansen;Consumer;United States;Chicago;Illinois;60610;Central
GM-14455;Gary Mitchum;Home Office;United States;Chicago;Illinois;60653;Central
GM-14500;Gene McClure;Consumer;United States;Chicago;Illinois;60610;Central
HA-14905;Helen Abelman;Consumer;United States;Chicago;Illinois;60610;Central
HA-14920;Helen Andreada;Consumer;United States;Chicago;Illinois;60623;Central
HD-14785;Harold Dahlen;Home Office;United States;Chicago;Illinois;60610;Central
HE-14800;Harold Engle;Corporate;United States;Chicago;Illinois;60623;Central
HG-14965;Henry Goldwyn;Corporate;United States;Chicago;Illinois;60653;Central
HK-14890;Heather Kirkland;Corporate;United States;Chicago;Illinois;60610;Central
HW-14935;Helen Wasserman;Corporate;United States;Chicago;Illinois;60653;Central
JB-15400;Jennifer Braxton;Corporate;United States;Chicago;Illinois;60623;Central
JD-16015;Joy Daniels;Consumer;United States;Chicago;Illinois;60610;Central
JD-16015;Joy Daniels;Consumer;United States;Chicago;Illinois;60653;Central
JH-15820;John Huston;Consumer;United States;Chicago;Illinois;60610;Central
JH-15910;Jonathan Howell;Consumer;United States;Chicago;Illinois;60623;Central
JJ-15445;Jennifer Jackson;Consumer;United States;Chicago;Illinois;60623;Central
JK-15730;Joe Kamberova;Consumer;United States;Chicago;Illinois;60653;Central
JK-16120;Julie Kriz;Home Office;United States;Chicago;Illinois;60653;Central
JL-15235;Janet Lee;Consumer;United States;Chicago;Illinois;60623;Central
JM-15265;Janet Molinari;Corporate;United States;Chicago;Illinois;60653;Central
JS-15595;Jill Stevenson;Corporate;United States;Chicago;Illinois;60653;Central
JW-16075;Julia West;Consumer;United States;Chicago;Illinois;60610;Central
KB-16600;Ken Brennan;Corporate;United States;Chicago;Illinois;60623;Central
KD-16345;Katherine Ducich;Consumer;United States;Chicago;Illinois;60623;Central
KH-16360;Katherine Hughes;Consumer;United States;Chicago;Illinois;60623;Central
KL-16645;Ken Lonsdale;Consumer;United States;Chicago;Illinois;60610;Central
KL-16645;Ken Lonsdale;Consumer;United States;Chicago;Illinois;60623;Central
KT-16465;Kean Takahito;Consumer;United States;Chicago;Illinois;60623;Central
KW-16435;Katrina Willman;Consumer;United States;Chicago;Illinois;60653;Central
LC-16870;Lena Cacioppo;Consumer;United States;Chicago;Illinois;60653;Central
LC-16870;Lena Cacioppo;Consumer;United States;Chicago;Illinois;60623;Central
LD-16855;Lela Donovan;Corporate;United States;Chicago;Illinois;60653;Central
LE-16810;Laurel Elliston;Consumer;United States;Chicago;Illinois;60653;Central
LS-16975;Lindsay Shagiari;Home Office;United States;Chicago;Illinois;60653;Central
LW-17215;Luke Weiss;Consumer;United States;Chicago;Illinois;60653;Central
MA-17560;Matt Abelman;Home Office;United States;Chicago;Illinois;60610;Central
MC-17425;Mark Cousins;Corporate;United States;Chicago;Illinois;60623;Central
MC-17575;Matt Collins;Consumer;United States;Chicago;Illinois;60623;Central
MC-17605;Matt Connell;Corporate;United States;Chicago;Illinois;60610;Central
MC-18100;Mick Crebagga;Consumer;United States;Chicago;Illinois;60623;Central
ME-17320;Maria Etezadi;Home Office;United States;Chicago;Illinois;60653;Central
ME-17725;Max Engle;Consumer;United States;Chicago;Illinois;60610;Central
MG-17695;Maureen Gnade;Consumer;United States;Chicago;Illinois;60610;Central
MH-18025;Michelle Huthwaite;Consumer;United States;Chicago;Illinois;60623;Central
MK-17905;Michael Kennedy;Corporate;United States;Chicago;Illinois;60653;Central
ML-17410;Maris LaWare;Consumer;United States;Chicago;Illinois;60653;Central
ML-17755;Max Ludwig;Home Office;United States;Chicago;Illinois;60623;Central
MM-18055;Michelle Moray;Consumer;United States;Chicago;Illinois;60610;Central
MM-18055;Michelle Moray;Consumer;United States;Chicago;Illinois;60623;Central
MO-17500;Mary O'Rourke;Consumer;United States;Chicago;Illinois;60623;Central
MO-17800;Meg O'Connel;Home Office;United States;Chicago;Illinois;60653;Central
MP-18175;Mike Pelletier;Home Office;United States;Chicago;Illinois;60623;Central
MS-17365;Maribeth Schnelling;Consumer;United States;Chicago;Illinois;60653;Central
MY-17380;Maribeth Yedwab;Corporate;United States;Chicago;Illinois;60623;Central
MY-18295;Muhammed Yedwab;Corporate;United States;Chicago;Illinois;60623;Central
NF-18595;Nicole Fjeld;Home Office;United States;Chicago;Illinois;60610;Central
NM-18520;Neoma Murray;Consumer;United States;Chicago;Illinois;60610;Central
NP-18700;Nora Preis;Consumer;United States;Chicago;Illinois;60623;Central
NS-18640;Noel Staavos;Corporate;United States;Chicago;Illinois;60610;Central
PL-18925;Paul Lucas;Home Office;United States;Chicago;Illinois;60610;Central
PO-19180;Philisse Overcash;Home Office;United States;Chicago;Illinois;60623;Central
PS-18970;Paul Stevenson;Home Office;United States;Chicago;Illinois;60610;Central
QJ-19255;Quincy Jones;Corporate;United States;Chicago;Illinois;60653;Central
RA-19915;Russell Applegate;Consumer;United States;Chicago;Illinois;60653;Central
RB-19465;Rick Bensley;Home Office;United States;Chicago;Illinois;60610;Central
RB-19465;Rick Bensley;Home Office;United States;Chicago;Illinois;60653;Central
RB-19570;Rob Beeghly;Consumer;United States;Chicago;Illinois;60610;Central
RC-19825;Roy Collins;Consumer;United States;Chicago;Illinois;60610;Central
RD-19720;Roger Demir;Consumer;United States;Chicago;Illinois;60610;Central
RD-19810;Ross DeVincentis;Home Office;United States;Chicago;Illinois;60610;Central
RD-19930;Russell D'Ascenzo;Consumer;United States;Chicago;Illinois;60623;Central
RF-19345;Randy Ferguson;Corporate;United States;Chicago;Illinois;60610;Central
RF-19735;Roland Fjeld;Consumer;United States;Chicago;Illinois;60610;Central
RL-19615;Rob Lucas;Consumer;United States;Chicago;Illinois;60610;Central
RL-19615;Rob Lucas;Consumer;United States;Chicago;Illinois;60623;Central
RO-19780;Rose O'Brian;Consumer;United States;Chicago;Illinois;60623;Central
RW-19630;Rob Williams;Corporate;United States;Chicago;Illinois;60610;Central
SA-20830;Sue Ann Reed;Consumer;United States;Chicago;Illinois;60610;Central
SA-20830;Sue Ann Reed;Consumer;United States;Chicago;Illinois;60653;Central
SB-20170;Sarah Bern;Consumer;United States;Chicago;Illinois;60623;Central
SB-20185;Sarah Brown;Consumer;United States;Chicago;Illinois;60653;Central
SC-20305;Sean Christensen;Consumer;United States;Chicago;Illinois;60623;Central
SC-20575;Sonia Cooley;Consumer;United States;Chicago;Illinois;60653;Central
SD-20485;Shirley Daniels;Home Office;United States;Chicago;Illinois;60653;Central
SG-20605;Speros Goranitis;Consumer;United States;Chicago;Illinois;60623;Central
SH-19975;Sally Hughsby;Corporate;United States;Chicago;Illinois;60610;Central
SJ-20125;Sanjit Jacobs;Home Office;United States;Chicago;Illinois;60610;Central
SJ-20215;Sarah Jordon;Consumer;United States;Chicago;Illinois;60653;Central
SM-20950;Suzanne McNair;Corporate;United States;Chicago;Illinois;60610;Central
SN-20560;Skye Norling;Home Office;United States;Chicago;Illinois;60653;Central
SP-20545;Sibella Parks;Corporate;United States;Chicago;Illinois;60623;Central
SP-20650;Stephanie Phelps;Corporate;United States;Chicago;Illinois;60623;Central
SP-20860;Sung Pak;Corporate;United States;Chicago;Illinois;60623;Central
SP-20920;Susan Pistek;Consumer;United States;Chicago;Illinois;60653;Central
SU-20665;Stephanie Ulpright;Home Office;United States;Chicago;Illinois;60610;Central
SU-20665;Stephanie Ulpright;Home Office;United States;Chicago;Illinois;60653;Central
TA-21385;Tom Ashbrook;Home Office;United States;Chicago;Illinois;60653;Central
TH-21235;Tiffany House;Corporate;United States;Chicago;Illinois;60653;Central
TS-21205;Thomas Seio;Corporate;United States;Chicago;Illinois;60653;Central
TS-21370;Todd Sumrall;Corporate;United States;Chicago;Illinois;60623;Central
TS-21610;Troy Staebel;Consumer;United States;Chicago;Illinois;60610;Central
VG-21805;Vivek Grady;Corporate;United States;Chicago;Illinois;60653;Central
XP-21865;Xylona Preis;Consumer;United States;Chicago;Illinois;60610;Central
ZC-21910;Zuschuss Carroll;Consumer;United States;Chicago;Illinois;60610;Central
GG-14650;Greg Guthrie;Corporate;United States;Chico;California;95928;West
NF-18595;Nicole Fjeld;Home Office;United States;Chico;California;95928;West
XP-21865;Xylona Preis;Consumer;United States;Chico;California;95928;West
JB-16045;Julia Barnett;Home Office;United States;Chula Vista;California;91911;West
NR-18550;Nick Radford;Consumer;United States;Chula Vista;California;91911;West
TT-21220;Thomas Thornton;Consumer;United States;Chula Vista;California;91911;West
AG-10390;Allen Goldenen;Consumer;United States;Cincinnati;Ohio;45231;East
BG-11695;Brooke Gillingham;Corporate;United States;Cincinnati;Ohio;45231;East
CA-12310;Christine Abelman;Corporate;United States;Cincinnati;Ohio;45231;East
DL-12865;Dan Lawera;Consumer;United States;Cincinnati;Ohio;45231;East
EB-13750;Edward Becker;Corporate;United States;Cincinnati;Ohio;45231;East
JH-15910;Jonathan Howell;Consumer;United States;Cincinnati;Ohio;45231;East
LH-17155;Logan Haushalter;Consumer;United States;Cincinnati;Ohio;45231;East
MB-17305;Maria Bertelson;Consumer;United States;Cincinnati;Ohio;45231;East
